t,x,y,yaw,roll,pitch,state,target_id
1789539839.6149218,-2.9999999751980635,-3.258622846745755e-13,-2.5315250707115313e-17,1.7150549332136986e-12,1.3054672329624454e-07,,
1789539839.9637587,-2.9999999747516863,-3.3172650587643036e-13,-2.5953336415219883e-17,1.7459187563006503e-12,1.3289605572821862e-07,,
1789539840.3152077,-2.999999974496614,-3.3507752988993944e-13,-2.6283606252761574e-17,1.7635555713814288e-12,1.342385314522391e-07,,
1789539840.6687932,-2.999999974114005,-3.4010399879571007e-13,-2.6600675008190452e-17,1.7900103101027136e-12,1.3625224510542935e-07,,
1789539841.013809,-2.9999999736676273,-3.4596821536923243e-13,-2.7307448556538455e-17,1.8208745195963868e-12,1.386015778026127e-07,,
1789539841.363671,-2.999999973157482,-3.52670236054959e-13,-2.806929740042188e-17,1.856147868884693e-12,1.4128652958963287e-07,,
1789539841.7137828,-2.999999972711105,-3.5853447155072293e-13,-2.8384695312308545e-17,1.8870124371538466e-12,1.436358625209194e-07,,
1789539842.0638056,-2.9999999722647273,-3.6439872250972835e-13,-2.8840108691987967e-17,1.917876679378753e-12,1.4598519556121408e-07,,
1789539842.413785,-2.99999997181835,-3.7026304672507384e-13,-2.9573393670956283e-17,1.9487412710480343e-12,1.4833452871095202e-07,,
1789539842.76387,-2.999999971435741,-3.7528953180553987e-13,-2.9844535978574913e-17,1.9751966834748527e-12,1.5034824292589452e-07,,
1789539843.1147194,-2.999999971053132,-3.8031596308446013e-13,-3.0189170326196516e-17,2.001651473735067e-12,1.5236195722100037e-07,,
1789539843.4638715,-2.9999999706705225,-3.8534251697223204e-13,-3.068892911087206e-17,2.02810716501927e-12,1.5437567159572497e-07,,
1789539843.8159313,-2.99999997041545,-3.886934905646456e-13,-3.114556718003938e-17,2.0457437657260087e-12,1.5571814789011103e-07,,
1789539844.1637828,-2.9999999701603772,-3.920445229105223e-13,-3.135422540668298e-17,2.063380601363565e-12,1.5706062422029113e-07,,
1789539844.514132,-2.9999999698415363,-3.962332180537997e-13,-3.15489498832954e-17,2.085426639446139e-12,1.587387196833205e-07,,
1789539844.8644202,-2.9999999695226953,-4.004219716787561e-13,-3.1772423308817784e-17,2.1074727776814216e-12,1.6041681520156143e-07,,
1789539845.2140117,-2.9999999692038544,-4.0461074181254697e-13,-3.221904678833042e-17,2.1295188721524483e-12,1.6209491077576594e-07,,
1789539845.5719342,-2.9999999689487815,-4.0796167890094224e-13,-3.2691445201197815e-17,2.147155362919622e-12,1.6343738727494648e-07,,
1789539845.9137752,-2.9999999686937087,-4.1131271114227627e-13,-3.291515494934034e-17,2.1647922525728526e-12,1.6477986381001483e-07,,
1789539846.263998,-2.9999999683748677,-4.155014777211361e-13,-3.328873128854263e-17,2.186838397532104e-12,1.6645795952867588e-07,,
1789539846.6140292,-2.9999999680560268,-4.196901800242918e-13,-3.3570333377606134e-17,2.2088841241849283e-12,1.6813605530300217e-07,,
1789539846.9638891,-2.999999967737186,-4.238789821053472e-13,-3.377957865724526e-17,2.2309306562835103e-12,1.6981415113340412e-07,,
1789539847.3139563,-2.999999967482113,-4.272299393384643e-13,-3.422137312166629e-17,2.2485672642599956e-12,1.7115662783737486e-07,,
1789539847.664369,-2.99999996722704,-4.3058090153185225e-13,-3.453894567691287e-17,2.266203657858345e-12,1.7249910457739263e-07,,
1789539848.0168796,-2.9999999669719672,-4.3393196615467713e-13,-3.4868063757800186e-17,2.283840805552164e-12,1.738415813528242e-07,,
1789539848.3641026,-2.9999999667806625,-4.364452272260242e-13,-3.507165543640853e-17,2.2970683815802108e-12,1.7484843895751053e-07,,
1789539848.7143521,-2.9999999665893577,-4.3895844530219825e-13,-3.531878593026272e-17,2.3102958520847775e-12,1.7585529658241744e-07,,
1789539849.0649743,-2.9999999663342853,-4.423094063597444e-13,-3.551288757664431e-17,2.3279324884721917e-12,1.7719777344711923e-07,,
1789539849.416685,-2.9999999660792125,-4.456604209382693e-13,-3.565688325616691e-17,2.345569536024274e-12,1.7854025034719363e-07,,
1789539849.7647376,-2.9999999658879077,-4.481736787368915e-13,-3.5976169270836076e-17,2.358797270967119e-12,1.7954710804558864e-07,,
1789539850.1145148,-2.999999965569067,-4.523624012160991e-13,-3.636816977986659e-17,2.3808429998945768e-12,1.8122520425367732e-07,,
1789539850.4641168,-2.999999965313994,-4.557134413191762e-13,-3.660178749767121e-17,2.398479980808331e-12,1.8256768126022396e-07,,
1789539850.8137147,-2.9999999649951525,-4.599022148437469e-13,-3.713164394036126e-17,2.4205260282659107e-12,1.842457775686964e-07,,
1789539851.1637604,-2.9999999646125435,-4.649287217716866e-13,-3.79108569908827e-17,2.446981069930201e-12,1.8625949321225006e-07,,
1789539851.5140533,-2.9999999642937025,-4.691175185659087e-13,-3.82757797931409e-17,2.469027359770021e-12,1.879375896427116e-07,,
1789539851.8639457,-2.9999999640386297,-4.724684934965419e-13,-3.83760055892439e-17,2.4866640931995052e-12,1.892800668273968e-07,,
1789539852.2157488,-2.99999996365602,-4.774949258118366e-13,-3.890198478544253e-17,2.513119275159698e-12,1.912937826711249e-07,,
1789539852.563912,-2.999999963273411,-4.825214873870098e-13,-3.927246683443862e-17,2.5395749352904825e-12,1.933074985954309e-07,,
1789539852.913898,-2.9999999629545697,-4.867102765012417e-13,-3.969065337484465e-17,2.5616210676763177e-12,1.94985595260541e-07,,
1789539853.263938,-2.9999999625081926,-4.925744823372484e-13,-4.0451204645962e-17,2.5924850978953936e-12,1.973349306849742e-07,,
1789539853.6139956,-2.999999962189351,-4.967632739492943e-13,-4.086448542519497e-17,2.6145312907670723e-12,1.9901302748330205e-07,,
1789539853.9636574,-2.999999961806742,-5.017898301176823e-13,-4.145730594583192e-17,2.6409866280702405e-12,2.0102674371476413e-07,,
1789539854.3139708,-2.9999999613603645,-5.076540415803229e-13,-4.199608995344734e-17,2.671850941487101e-12,2.033760794195838e-07,,
1789539854.663777,-2.999999960977755,-5.126805210005661e-13,-4.207495803499492e-17,2.6983065621924246e-12,2.0538979582436607e-07,,
1789539855.0135872,-2.999999960658914,-5.168692788070124e-13,-4.232578021600222e-17,2.7203526957888394e-12,2.0706789288916086e-07,,
1789539855.3636525,-2.9999999602763046,-5.218957683294496e-13,-4.296417928546513e-17,2.7468076422320643e-12,2.0908160944040814e-07,,
1789539855.7139523,-2.999999959893695,-5.269222776861448e-13,-4.32358958270333e-17,2.773263124265598e-12,2.1109532607160291e-07,,
1789539856.064037,-2.999999959511086,-5.319487671353052e-13,-4.3625054646490575e-17,2.7997184108994996e-12,2.1310904278290046e-07,,
1789539856.4138727,-2.9999999591284765,-5.369752630736486e-13,-4.431661830216216e-17,2.8261732808764907e-12,2.1512275957415815e-07,,
1789539856.7640858,-2.9999999843896976,-2.0587299259140168e-13,-4.4679933585446024e-17,1.0835295570306524e-12,8.2168725116027e-08,,
1789539857.1137567,-2.9999999982545793,-2.3405070694041373e-14,-4.4463977015831484e-17,1.2317186694743288e-13,9.195836143089743e-09,,
1789539857.4636402,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539857.814446,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539858.1636415,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539858.5137029,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539858.863549,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539859.2138526,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539859.5636146,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539859.9143283,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539860.263516,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539860.613733,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539860.9638717,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539861.313852,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539861.6688087,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539862.0138693,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539862.3638337,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539862.7138102,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539863.0637927,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539863.4137251,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539863.7637851,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539864.1160064,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539864.463822,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539864.81377,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539865.1638412,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539865.5140817,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539865.8637285,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539866.21383,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539866.5637589,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539866.9136515,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539867.2649956,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539867.6137135,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539867.9684143,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539868.3138072,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539868.6638055,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539869.013838,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539869.3637016,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539869.7136886,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539870.06387,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539870.4136379,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539870.763915,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539871.114247,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539871.4659286,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539871.8139215,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539872.1648984,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539872.5145314,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539872.8636966,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,,
1789539873.2138891,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,IDLE,
1789539873.5642889,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,IDLE,
1789539873.9137585,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,IDLE,
1789539874.2638583,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,IDLE,
1789539874.613596,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,EXPLORING,
1789539874.9636629,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,EXPLORING,
1789539875.3138323,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,EXPLORING,
1789539875.6638448,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,EXPLORING,
1789539876.0137842,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,EXPLORING,
1789539876.3638816,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,EXPLORING,
1789539876.7138715,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,EXPLORING,
1789539877.0637841,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,EXPLORING,
1789539877.4138489,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,EXPLORING,
1789539877.7641807,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,EXPLORING,
1789539878.115281,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,EXPLORING,
1789539878.4640121,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,EXPLORING,
1789539878.813821,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539879.1636925,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539879.5166426,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539879.8639247,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539880.2143905,-2.9999999994987276,-7.780231662015147e-15,-4.464278977148725e-17,4.0935935711635115e-14,2.6477189086815187e-09,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539880.5638537,-2.9872370171503926,0.000967960874933429,-0.008033399604870562,1.9897682482482157e-11,-1.7665235949568644e-09,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539880.916915,-2.9529124386815244,0.0015887854518508296,-0.016059196835040968,-1.7325367737389227e-11,-2.2551217432196453e-09,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539881.264908,-2.927416787577285,0.0017431693857869238,-0.02085545609397378,-2.719721019675429e-11,-5.401970252038771e-10,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539881.6146348,-2.884927376575869,0.0010080674027681624,-0.022497946479261476,-4.437790909209991e-11,7.447639725685285e-10,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539881.964841,-2.8509359804769683,0.00024320174165450888,-0.02249794647954031,-9.816019842999541e-12,1.1193779487444917e-09,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539882.3137517,-2.7999488867199265,-0.0009040967394934453,-0.022497946480104895,9.38628817940926e-14,1.0891428790947282e-09,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539882.6651874,-2.748961793322081,-0.0020513952176745894,-0.022497946479806435,-9.600809381304096e-13,9.481480737506807e-10,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539883.0138528,-2.706472548794794,-0.003007477283809291,-0.022497946479873288,2.767915240617023e-13,9.432094641001324e-10,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539883.364005,-2.6639833041806114,-0.003963559349878415,-0.02249794647989342,9.421290657399885e-14,9.815134717847092e-10,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539883.7136786,-2.62149405954458,-0.004919641415851231,-0.022497946479866276,-9.003656026445829e-14,9.987326900860556e-10,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539884.064417,-2.5705069660099475,-0.00606693989496365,-0.022497946479879093,5.843551764170676e-14,9.888176285601289e-10,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539884.4141893,-2.536515570332553,-0.006831805547671114,-0.02249794647987958,3.8147775171337985e-14,9.81277607229165e-10,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539884.7649326,-2.494026325734173,-0.00778788761358663,-0.022497946479874135,4.871056206378907e-15,9.799123813016636e-10,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539885.1136105,-2.451537081129374,-0.008743969679538454,-0.022497946479874763,1.9075231714970248e-14,9.839727860110407e-10,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539885.4640012,-2.409047836522116,-0.009700051745485997,-0.022497946479874794,2.2204849522904214e-14,9.873375968442558e-10,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539885.8138237,-2.366558591916211,-0.010656133811420648,-0.022497946479873042,2.4653277906399827e-14,9.878579449643208e-10,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539886.1647472,-2.3155714983912374,-0.011803432290528519,-0.02249794647987259,2.2101323514426467e-14,9.856535783007217e-10,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539886.514021,-2.2900779516289114,-0.012377081530081059,-0.022497946479872286,1.8232052336934658e-14,9.84365372415977e-10,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539886.8648632,-2.2475887070246263,-0.013333163596006014,-0.0224979464798715,1.7803710795521957e-14,9.828819807466394e-10,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539887.2136955,-2.1990984220097896,-0.014424111763638243,-0.02249794703311032,-4.1124180513844327e-14,-8.219009651948571e-06,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539887.5640025,-2.1628396544299453,-0.01523999725108048,-0.022497947032444565,1.0194092285945339e-14,-1.4877637795285305e-06,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539887.9136317,-2.1360663249223006,-0.015842293358215253,-0.02249794770528852,-1.7116674843297855e-14,-1.02933573035009e-06,EXPLORING_NAVIGATING,explore_waypoint_1.2_lat+0
1789539888.2637894,-2.12638374012915,-0.016040798078164272,-0.022498128264544365,-5.3842313223151025e-12,2.431740363662323e-05,EXPLORING,explore_waypoint_1.2_lat+0
1789539888.6137733,-2.1263872715245626,-0.016040718593860706,-0.022498128258662275,-1.5084300309932578e-12,5.721195404811531e-06,EXPLORING,explore_waypoint_1.2_lat+0
1789539888.9638553,-2.126388032604415,-0.016040701464623094,-0.022498128258350326,-5.157161076364945e-13,1.713624204632999e-06,EXPLORING,explore_waypoint_1.2_lat+0
1789539889.3136718,-2.126390896630023,-0.013499260317267588,-0.05993566864455663,7.725279283747884e-10,1.4391212133797937e-07,EXPLORING,explore_waypoint_1.2_lat+0
1789539889.6647546,-2.126390899898962,-0.0027556773825980546,-0.1464783099455694,1.649019595596469e-10,2.6828857994226335e-08,EXPLORING,explore_waypoint_1.2_lat+0
1789539890.013774,-2.1263908785875683,0.006837517435415126,-0.22881276345783463,-7.579627085663395e-11,5.702138650432699e-09,EXPLORING,explore_waypoint_1.2_lat+0
1789539890.3641496,-2.126390856027813,0.015176446047648135,-0.30739157820791835,-9.316957797290325e-11,1.8518030935441106e-09,EXPLORING,explore_waypoint_1.2_lat+0
1789539890.7175682,-2.1263908436554098,0.019561934531543295,-0.3528796691767846,-8.379181951036299e-11,1.2746488586235765e-09,EXPLORING,explore_waypoint_1.2_lat+0
1789539891.0637043,-2.1263908276233505,0.02467793729192874,-0.41171626226008345,-8.916283019665176e-11,1.0035740108823438e-09,EXPLORING,explore_waypoint_1.2_lat+0
1789539891.4140408,-2.1263908121594883,0.028952609399523873,-0.4685821747245054,-9.534927255167496e-11,9.18704285196262e-10,EXPLORING,explore_waypoint_1.2_lat+0
1789539891.764363,-2.1263907975547727,0.032384647831596974,-0.5235696719150854,-9.229028661337588e-11,8.940304742934595e-10,EXPLORING,explore_waypoint_1.2_lat+0
1789539892.1142917,-2.1263907838049794,0.03497713934386685,-0.5767540136618202,-8.761901804329127e-11,8.863893615760764e-10,EXPLORING,explore_waypoint_1.2_lat+0
1789539892.4663548,-2.1263907677866807,0.03704794235976563,-0.6407913900211415,-8.411765028355466e-11,8.771247944286038e-10,EXPLORING,explore_waypoint_1.2_lat+0
1789539892.8140807,-2.126390756002298,0.037781570201349486,-0.6901267145989508,-8.007872332065557e-11,8.674632266284331e-10,EXPLORING,explore_waypoint_1.2_lat+0
1789539893.1635993,-2.126227355149035,0.03784857912287271,-0.7384912142825563,1.659177251512027e-12,8.3612244127343e-10,EXPLORING,explore_waypoint_1.2_lat+0
1789539893.5140984,-2.1258347524350714,0.03789590145093865,-0.801482453151175,-3.3815719667648088e-12,1.0785201268957104e-09,EXPLORING,explore_waypoint_1.2_lat+0
1789539893.8638566,-2.125834272003274,0.038404414487379405,-0.8629343624760474,-2.8466192214443503e-11,9.566163310701438e-10,EXPLORING,explore_waypoint_1.2_lat+0
1789539894.2137241,-2.1254048822104794,0.038404425809422,-0.9116494589244198,4.68782923907056e-11,8.971805472819577e-10,EXPLORING,explore_waypoint_1.2_lat+0
1789539894.5635896,-2.1245490459318566,0.03840443493939835,-0.9492756498141279,7.10466582632128e-11,8.734221059886231e-10,EXPLORING,explore_waypoint_1.2_lat+0
1789539894.9138188,-2.123229804579486,0.03840444455053685,-0.9878559880149863,8.183324327630563e-11,8.650768383648948e-10,EXPLORING,explore_waypoint_1.2_lat+0
1789539895.2641554,-2.1206900865070346,0.03840188716641736,-1.0417451381348781,-7.704808152477298e-11,1.1605083347873818e-09,EXPLORING,observed_blue_5p8_m1p8
1789539895.6138258,-2.1206900865070346,0.03840188716641736,-1.0417451381348781,-7.704808152477298e-11,1.1605083347873818e-09,EXPLORING,observed_blue_5p8_m1p8
1789539895.965919,-2.1206900865070346,0.03840188716641736,-1.0417451381348781,-7.704808152477298e-11,1.1605083347873818e-09,EXPLORING,observed_blue_5p8_m1p8
1789539896.3148518,-2.1206900865070346,0.03840188716641736,-1.0417451381348781,-7.704808152477298e-11,1.1605083347873818e-09,EXPLORING,observed_blue_5p8_m1p8
1789539896.6660233,-2.1206900865070346,0.03840188716641736,-1.0417451381348781,-7.704808152477298e-11,1.1605083347873818e-09,EXPLORING,observed_blue_5p8_m1p8
1789539897.01359,-2.1206900865070346,0.03840188716641736,-1.0417451381348781,-7.704808152477298e-11,1.1605083347873818e-09,EXPLORING,observed_blue_5p8_m1p8
1789539897.3638597,-2.1206900865070346,0.03840188716641736,-1.0417451381348781,-7.704808152477298e-11,1.1605083347873818e-09,EXPLORING,observed_blue_5p8_m1p8
1789539897.7164853,-2.1206900865070346,0.03840188716641736,-1.0417451381348781,-7.704808152477298e-11,1.1605083347873818e-09,EXPLORING,observed_blue_5p8_m1p8
1789539898.0670726,-2.1206900865070346,0.03840188716641736,-1.0417451381348781,-7.704808152477298e-11,1.1605083347873818e-09,EXPLORING,observed_blue_5p8_m1p8
1789539898.4136982,-2.1206900865070346,0.03840188716641736,-1.0417451381348781,-7.704808152477298e-11,1.1605083347873818e-09,NAVIGATING,observed_blue_5p8_m1p8
1789539898.7636456,-2.1206900865070346,0.03840188716641736,-1.0417451381348781,-7.704808152477298e-11,1.1605083347873818e-09,NAVIGATING,observed_blue_5p8_m1p8
1789539899.1140113,-2.1206900865070346,0.03840188716641736,-1.0417451381348781,-7.704808152477298e-11,1.1605083347873818e-09,NAVIGATING,observed_blue_5p8_m1p8
1789539899.464213,-2.1206900865070346,0.03840188716641736,-1.0417451381348781,-7.704808152477298e-11,1.1605083347873818e-09,NAVIGATING,observed_blue_5p8_m1p8
1789539899.8145037,-2.1208045542271474,0.038401282909465984,-1.039393429997536,-3.189856469844131e-11,1.0577078983039975e-09,NAVIGATING,observed_blue_5p8_m1p8
1789539900.1654923,-2.1221910909419486,0.038401085897899784,-1.0116726695262512,-7.849648300205074e-12,1.039431039270107e-09,NAVIGATING,observed_blue_5p8_m1p8
1789539900.5136435,-2.1235502660034187,0.03840106915137047,-0.9792523535711452,1.4040827984706694e-11,9.923242954241161e-10,NAVIGATING,observed_blue_5p8_m1p8
1789539900.8639483,-2.1249939228900065,0.038401047247642685,-0.9318109147477737,2.1954190383208183e-11,9.5326746418931e-10,NAVIGATING,observed_blue_5p8_m1p8
1789539901.2137854,-2.1254961142595485,0.03840103540205846,-0.9056058860168837,2.1351805749949664e-11,9.484603281260698e-10,NAVIGATING,observed_blue_5p8_m1p8
1789539901.572919,-2.125803946877166,0.03840102119375924,-0.8742382968298665,1.9192086098372754e-11,9.506722830577581e-10,NAVIGATING,observed_blue_5p8_m1p8
1789539901.913785,-2.1258340455675246,0.03829687754406215,-0.8382189640623866,-8.400302860059153e-12,9.465435070176434e-10,NAVIGATING,observed_blue_5p8_m1p8
1789539902.263868,-2.1258340817055,0.037937197241302206,-0.8074294937872553,6.021919491554275e-12,9.896133343296645e-10,NAVIGATING,observed_blue_5p8_m1p8
1789539902.6138353,-2.1180998590105076,0.03021775204591081,-0.7682834256004948,2.0491717602461154e-11,-2.0188834069259405e-09,NAVIGATING,observed_blue_5p8_m1p8
1789539902.964066,-2.0954690648916574,0.00877598301411533,-0.7357513893472146,6.882463140510971e-11,-2.483586679124107e-09,NAVIGATING,observed_blue_5p8_m1p8
